zip,modzcta,dbn,feeder_school,n_hs_applicants,n_testers,n_offers,year,positive,total,modzcta_cum_perc_pos,3_2020,4_2020,5_2020,6_2020,7_2020,8_2020,9_2020,10_2020,11_2020,12_2020
10023,10023,03M859,SPECIAL MUSIC SCHOOL (03M859),12,7,5,2020,558,4722,11.8,19.4,76.1,9.7,0,NA,0,0,NA,0,NA
10024,10024,03M243,M.S. 243 CENTER SCHOOL,42,42,20,2015,691,4880,14.2,20.5,101,27.4,NA,NA,0,0,0,NA,NA
10024,10024,03M245,M.S. M245 THE COMPUTER SCHOOL,69,69,19,2015,691,4880,14.2,20.5,101,27.4,NA,NA,0,0,0,NA,NA
10024,10024,03M334,THE ANDERSON SCHOOL,61,61,54,2015,691,4880,14.2,20.5,101,27.4,NA,NA,0,0,0,NA,NA
10024,10024,03M243,M.S. 243 CENTER SCHOOL,58,48,20,2016,691,4880,14.2,20.5,101,27.4,NA,NA,0,0,0,NA,NA
10024,10024,03M245,M.S. M245 THE COMPUTER SCHOOL,130,57,17,2016,691,4880,14.2,20.5,101,27.4,NA,NA,0,0,0,NA,NA
10024,10024,03M334,THE ANDERSON SCHOOL,74,67,51,2016,691,4880,14.2,20.5,101,27.4,NA,NA,0,0,0,NA,NA
10024,10024,03M243,M.S. 243 CENTER SCHOOL,57,38,14,2017,691,4880,14.2,20.5,101,27.4,NA,NA,0,0,0,NA,NA
10024,10024,03M245,M.S. M245 THE COMPUTER SCHOOL,133,70,19,2017,691,4880,14.2,20.5,101,27.4,NA,NA,0,0,0,NA,NA
10024,10024,03M334,THE ANDERSON SCHOOL,76,75,58,2017,691,4880,14.2,20.5,101,27.4,NA,NA,0,0,0,NA,NA
10024,10024,03M243,M.S. 243 CENTER SCHOOL,55,40,12,2018,691,4880,14.2,20.5,101,27.4,NA,NA,0,0,0,NA,NA
10024,10024,03M245,M.S. M245 THE COMPUTER SCHOOL,134,64,12,2018,691,4880,14.2,20.5,101,27.4,NA,NA,0,0,0,NA,NA
10024,10024,03M334,THE ANDERSON SCHOOL,63,61,43,2018,691,4880,14.2,20.5,101,27.4,NA,NA,0,0,0,NA,NA
10024,10024,03M243,M.S. 243 CENTER SCHOOL (03M243),60,41,12,2019,691,4880,14.2,20.5,101,27.4,NA,NA,0,0,0,NA,NA
10024,10024,03M245,M.S. M245 THE COMPUTER SCHOOL (03M245),139,65,17,2019,691,4880,14.2,20.5,101,27.4,NA,NA,0,0,0,NA,NA
10024,10024,03M334,THE ANDERSON SCHOOL (03M334),61,55,33,2019,691,4880,14.2,20.5,101,27.4,NA,NA,0,0,0,NA,NA
10024,10024,03M243,M.S. 243 CENTER SCHOOL (03M243),59,32,14,2020,691,4880,14.2,20.5,101,27.4,NA,NA,0,0,0,NA,NA
10024,10024,03M245,M.S. M245 THE COMPUTER SCHOOL (03M245),123,62,14,2020,691,4880,14.2,20.5,101,27.4,NA,NA,0,0,0,NA,NA
10024,10024,03M334,THE ANDERSON SCHOOL (03M334),60,55,45,2020,691,4880,14.2,20.5,101,27.4,NA,NA,0,0,0,NA,NA
10025,10025,03M054,J.H.S. 054 BOOKER T. WASHINGTON,243,243,156,2015,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M247,M.S. M247 DUAL LANGUAGE MIDDLE SCHOOL,19,19,5,2015,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M250,M.S. 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL,6,6,5,2015,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M256,LAFAYETTE ACADEMY,11,11,5,2015,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M258,COMMUNITY ACTION SCHOOL - MS 258,19,19,5,2015,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M333,P.S. 333 MANHATTAN SCHOOL FOR CHILDREN,30,30,11,2015,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M421,WEST PREP ACADEMY,5,5,5,2015,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M862,MOTT HALL II,85,85,15,2015,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M054,J.H.S. 054 BOOKER T. WASHINGTON,251,228,137,2016,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M247,M.S. M247 DUAL LANGUAGE MIDDLE SCHOOL,71,8,5,2016,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M250,M.S. 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL,60,8,5,2016,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M256,LAFAYETTE ACADEMY,56,10,5,2016,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M258,COMMUNITY ACTION SCHOOL - MS 258,84,25,5,2016,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M333,P.S. 333 MANHATTAN SCHOOL FOR CHILDREN,51,19,5,2016,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M421,WEST PREP ACADEMY,69,12,5,2016,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M862,MOTT HALL II,110,57,10,2016,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M054,J.H.S. 054 BOOKER T. WASHINGTON,286,257,150,2017,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M247,M.S. M247 DUAL LANGUAGE MIDDLE SCHOOL,64,12,5,2017,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M250,M.S. 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL,60,5,5,2017,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M256,LAFAYETTE ACADEMY,48,11,5,2017,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M258,COMMUNITY ACTION SCHOOL - MS 258,59,11,5,2017,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M333,P.S. 333 MANHATTAN SCHOOL FOR CHILDREN,50,15,5,2017,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M421,WEST PREP ACADEMY,74,21,5,2017,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M862,MOTT HALL II,122,64,12,2017,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M054,J.H.S. 054 BOOKER T. WASHINGTON,302,256,157,2018,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M247,M.S. M247 DUAL LANGUAGE MIDDLE SCHOOL,84,20,5,2018,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M250,M.S. 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL,60,9,5,2018,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M256,LAFAYETTE ACADEMY,56,17,5,2018,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M258,COMMUNITY ACTION SCHOOL - MS 258,83,15,5,2018,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M333,P.S. 333 MANHATTAN SCHOOL FOR CHILDREN,64,19,6,2018,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M421,WEST PREP ACADEMY,74,28,5,2018,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M862,MOTT HALL II,144,60,13,2018,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M054,J.H.S. 054 BOOKER T. WASHINGTON (03M054),257,206,102,2019,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M247,M.S. M247 DUAL LANGUAGE MIDDLE SCHOOL (03M247),71,13,5,2019,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M250,M.S. 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL (03M250),56,6,5,2019,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M256,LAFAYETTE ACADEMY (03M256),40,18,5,2019,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M258,COMMUNITY ACTION SCHOOL - MS 258 (03M258),74,14,5,2019,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M333,P.S. 333 MANHATTAN SCHOOL FOR CHILDREN (03M333),63,18,5,2019,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M421,WEST PREP ACADEMY (03M421),71,24,5,2019,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M862,MOTT HALL II (03M862),138,49,5,2019,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M054,J.H.S. 054 BOOKER T. WASHINGTON (03M054),262,219,126,2020,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M247,M.S. M247 DUAL LANGUAGE MIDDLE SCHOOL (03M247),74,20,5,2020,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M250,M.S. 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL (03M250),49,8,5,2020,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M256,LAFAYETTE ACADEMY (03M256),49,14,5,2020,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M258,COMMUNITY ACTION SCHOOL - MS 258 (03M258),83,9,5,2020,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M333,P.S. 333 MANHATTAN SCHOOL FOR CHILDREN (03M333),58,21,5,2020,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M421,WEST PREP ACADEMY (03M421),64,16,5,2020,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10025,10025,03M862,MOTT HALL II (03M862),146,89,7,2020,1338,8539,15.7,24,173.5,43.7,7.6,NA,NA,NA,NA,5.5,13.1
10026,10026,03M149,P.S. 149 SOJOURNER TRUTH,5,5,5,2015,639,3141,20.3,12.9,113.8,33.6,NA,NA,NA,NA,NA,NA,NA
10026,10026,03M415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,5,5,5,2015,639,3141,20.3,12.9,113.8,33.6,NA,NA,NA,NA,NA,NA,NA
10026,10026,03M860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,5,5,5,2015,639,3141,20.3,12.9,113.8,33.6,NA,NA,NA,NA,NA,NA,NA
10026,10026,03M149,P.S. 149 SOJOURNER TRUTH,27,5,5,2016,639,3141,20.3,12.9,113.8,33.6,NA,NA,NA,NA,NA,NA,NA
10026,10026,03M415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,12,5,5,2016,639,3141,20.3,12.9,113.8,33.6,NA,NA,NA,NA,NA,NA,NA
10026,10026,03M860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,31,5,5,2016,639,3141,20.3,12.9,113.8,33.6,NA,NA,NA,NA,NA,NA,NA
10026,10026,03M149,P.S. 149 SOJOURNER TRUTH,27,5,5,2017,639,3141,20.3,12.9,113.8,33.6,NA,NA,NA,NA,NA,NA,NA
10026,10026,03M415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,16,5,5,2017,639,3141,20.3,12.9,113.8,33.6,NA,NA,NA,NA,NA,NA,NA
10026,10026,03M860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,9,5,5,2017,639,3141,20.3,12.9,113.8,33.6,NA,NA,NA,NA,NA,NA,NA
10026,10026,03M149,P.S. 149 SOJOURNER TRUTH,29,5,5,2018,639,3141,20.3,12.9,113.8,33.6,NA,NA,NA,NA,NA,NA,NA
10026,10026,03M415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VIS,22,5,5,2018,639,3141,20.3,12.9,113.8,33.6,NA,NA,NA,NA,NA,NA,NA
10026,10026,03M860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,24,5,5,2018,639,3141,20.3,12.9,113.8,33.6,NA,NA,NA,NA,NA,NA,NA
10026,10026,03M149,P.S. 149 SOJOURNER TRUTH (03M149),27,5,5,2019,639,3141,20.3,12.9,113.8,33.6,NA,NA,NA,NA,NA,NA,NA
10026,10026,03M415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS (03M415),35,5,5,2019,639,3141,20.3,12.9,113.8,33.6,NA,NA,NA,NA,NA,NA,NA
10026,10026,03M860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL (03M860),21,5,5,2019,639,3141,20.3,12.9,113.8,33.6,NA,NA,NA,NA,NA,NA,NA
10026,10026,03M149,P.S. 149 SOJOURNER TRUTH (03M149),29,5,5,2020,639,3141,20.3,12.9,113.8,33.6,NA,NA,NA,NA,NA,NA,NA
10026,10026,03M415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS (03M415),25,5,5,2020,639,3141,20.3,12.9,113.8,33.6,NA,NA,NA,NA,NA,NA,NA
10026,10026,03M860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL (03M860),23,5,5,2020,639,3141,20.3,12.9,113.8,33.6,NA,NA,NA,NA,NA,NA,NA
10027,10027,03M076,P.S. 076 A. PHILIP RANDOLPH,14,14,5,2015,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,03M180,P.S. 180 HUGO NEWMAN,25,25,5,2015,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M129,P.S. 129 JOHN H. FINLEY,10,10,5,2015,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M161,P.S. 161 PEDRO ALBIZU CAMPOS,22,22,5,2015,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS,6,6,5,2015,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M362,COLUMBIA SECONDARY SCHOOL,38,38,19,2015,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M514,NEW DESIGN MIDDLE SCHOOL,10,10,5,2015,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,06M223,THE MOTT HALL SCHOOL,75,75,5,2015,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,03M076,P.S. 076 A. PHILIP RANDOLPH,49,15,5,2016,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,03M180,P.S. 180 HUGO NEWMAN,63,24,5,2016,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M129,P.S. 129 JOHN H. FINLEY,51,12,5,2016,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M161,P.S. 161 PEDRO ALBIZU CAMPOS,116,11,5,2016,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS,93,26,5,2016,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M362,COLUMBIA SECONDARY SCHOOL,97,45,20,2016,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M514,NEW DESIGN MIDDLE SCHOOL,67,6,5,2016,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,06M223,THE MOTT HALL SCHOOL,82,73,5,2016,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,03M076,P.S. 076 A. PHILIP RANDOLPH,59,5,5,2017,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,03M180,P.S. 180 HUGO NEWMAN,60,22,5,2017,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M129,P.S. 129 JOHN H. FINLEY,55,21,5,2017,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M161,P.S. 161 PEDRO ALBIZU CAMPOS,122,16,5,2017,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS,82,15,5,2017,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M362,COLUMBIA SECONDARY SCHOOL,97,42,23,2017,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M514,NEW DESIGN MIDDLE SCHOOL,66,11,5,2017,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,06M223,THE MOTT HALL SCHOOL,87,81,5,2017,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,03M076,P.S. 076 A. PHILIP RANDOLPH,63,5,5,2018,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,03M180,P.S. 180 HUGO NEWMAN,60,11,5,2018,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M129,P.S. 129 JOHN H. FINLEY,64,14,5,2018,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M161,P.S. 161 PEDRO ALBIZU CAMPOS,131,21,5,2018,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS,58,5,5,2018,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M362,COLUMBIA SECONDARY SCHOOL,101,42,15,2018,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M514,NEW DESIGN MIDDLE SCHOOL,71,14,5,2018,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,06M223,THE MOTT HALL SCHOOL,105,97,5,2018,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,03M076,P.S. 076 A. PHILIP RANDOLPH (03M076),59,5,5,2019,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,03M180,P.S. 180 HUGO NEWMAN (03M180),51,5,5,2019,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M129,P.S. 129 JOHN H. FINLEY (05M129),66,15,5,2019,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M161,P.S. 161 PEDRO ALBIZU CAMPOS (05M161),122,17,5,2019,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS (05M286),44,5,5,2019,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M362,COLUMBIA SECONDARY SCHOOL (05M362),98,39,18,2019,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M514,NEW DESIGN MIDDLE SCHOOL (05M514),40,8,5,2019,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M517,TEACHERS COLLEGE COMMUNITY SCHOOL (05M517),25,8,5,2019,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,06M223,THE MOTT HALL SCHOOL (06M223),95,87,5,2019,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,03M076,P.S. 076 A. PHILIP RANDOLPH (03M076),42,10,5,2020,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,03M180,P.S. 180 HUGO NEWMAN (03M180),49,10,5,2020,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M129,P.S. 129 JOHN H. FINLEY (05M129),44,5,5,2020,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M161,P.S. 161 PEDRO ALBIZU CAMPOS (05M161),110,12,5,2020,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS (05M286),29,5,5,2020,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M362,COLUMBIA SECONDARY SCHOOL (05M362),99,20,15,2020,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M514,NEW DESIGN MIDDLE SCHOOL (05M514),50,10,5,2020,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,05M517,TEACHERS COLLEGE COMMUNITY SCHOOL (05M517),51,19,5,2020,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10027,10027,06M223,THE MOTT HALL SCHOOL (06M223),92,77,5,2020,1026,4767,21.5,26.8,149.9,22.1,NA,NA,NA,NA,NA,NA,NA
10028,10028,NA,NA,NA,NA,NA,NA,468,3707,12.6,NA,50.7,14.8,NA,NA,NA,NA,0,0,NA
10029,10029,04M012,TAG YOUNG SCHOLARS,47,47,27,2015,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M057,JAMES WELDON JOHNSON,26,26,5,2015,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M072,THE LEXINGTON ACADEMY,5,5,5,2015,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M108,P.S. 108 ASSEMBLYMAN ANGELO DEL TORO EDUCATIONAL COMPLEX,11,11,5,2015,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M171,P.S. 171 PATRICK HENRY,43,43,5,2015,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M224,M.S. 224 MANHATTAN EAST SCHOOL FOR ARTS & ACADEMICS,25,25,5,2015,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M372,ESPERANZA PREPARATORY ACADEMY,10,10,5,2015,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,5,5,5,2015,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,6,6,5,2015,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M964,CENTRAL PARK EAST II,5,5,5,2015,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M012,TAG YOUNG SCHOLARS,59,55,38,2016,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M057,JAMES WELDON JOHNSON,99,24,5,2016,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M072,THE LEXINGTON ACADEMY,84,15,5,2016,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M108,P.S. 108 ASSEMBLYMAN ANGELO DEL TORO EDUCATIONAL COMPLEX,88,6,5,2016,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M171,P.S. 171 PATRICK HENRY,96,41,5,2016,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M224,M.S. 224 MANHATTAN EAST SCHOOL FOR ARTS & ACADEMICS,44,20,5,2016,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M372,ESPERANZA PREPARATORY ACADEMY,86,5,5,2016,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,55,6,5,2016,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,82,9,5,2016,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M012,TAG YOUNG SCHOLARS,56,54,27,2017,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M057,JAMES WELDON JOHNSON,99,20,5,2017,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M072,THE LEXINGTON ACADEMY,83,11,5,2017,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M108,P.S. 108 ASSEMBLYMAN ANGELO DEL TORO EDUCATIONAL COMPLEX,91,9,5,2017,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M171,P.S. 171 PATRICK HENRY,92,43,5,2017,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
10029,10029,04M224,M.S. 224 MANHATTAN EAST SCHOOL FOR ARTS & ACADEMICS,55,14,5,2017,1812,7494,24.2,32,226.3,53.7,7.7,NA,NA,NA,NA,6.4,14.1
